price,minimum_nights,host_id,neighbourhood_group,room_type,number_of_reviews,reviews_per_month,availability_365,longitude,latitude
150,3,10896859,Brooklyn,Entire home/apt,70,2.58,89,-73.98206,40.66587
155,1,118745519,Manhattan,Entire home/apt,67,2.45,189,-73.99694,40.71942
81,5,96479013,Brooklyn,Private room,42,1.58,63,-73.94822,40.69499
100,1,118753490,Manhattan,Private room,5,0.17,0,-74.00511,40.70817
65,3,114104868,Queens,Private room,7,0.4,365,-73.85257,40.69883
385,2,114463720,Brooklyn,Entire home/apt,76,2.69,209,-73.96755,40.71092
130,3,25227079,Brooklyn,Entire home/apt,2,0.07,0,-73.96691,40.67435
153,3,118695056,Brooklyn,Private room,28,1.0,11,-73.98613,40.6925
150,2,15730200,Manhattan,Private room,1,0.37,0,-73.98508,40.72131
95,4,13137787,Manhattan,Private room,2,0.08,0,-73.98936,40.72778
150,2,2054816,Manhattan,Entire home/apt,10,0.36,0,-73.94676,40.82805
350,2,48618586,Brooklyn,Entire home/apt,1,0.04,0,-73.94334,40.64261
120,2,118839909,Brooklyn,Entire home/apt,131,5.23,159,-73.92542,40.6875
100,3,117385673,Manhattan,Private room,9,0.32,0,-73.9833,40.7317
110,1,855079,Manhattan,Private room,26,0.91,0,-73.9839,40.7281
110,3,105225699,Queens,Entire home/apt,75,3.07,174,-73.79465,40.76199
75,1,78254013,Manhattan,Private room,19,0.73,0,-73.96765,40.79917
94,2,22607793,Brooklyn,Entire home/apt,10,0.39,0,-73.96276,40.68152
55,5,105025187,Manhattan,Private room,2,0.07,0,-73.97628,40.7234
99,2,27624941,Manhattan,Private room,154,5.42,145,-73.94802,40.78025
69,6,1097545,Manhattan,Private room,30,1.08,43,-73.97879,40.72521
55,7,21369808,Brooklyn,Private room,3,0.11,0,-73.94918,40.69612
119,2,7188712,Manhattan,Private room,4,0.16,0,-73.94117,40.83137
105,5,7070648,Manhattan,Entire home/apt,24,0.85,20,-73.94949,40.78206
55,2,1704042,Brooklyn,Private room,21,0.76,19,-73.93235,40.67987
46,6,6811053,Manhattan,Private room,1,0.04,0,-73.9478,40.78943
36,2,19177308,Brooklyn,Private room,83,2.95,155,-73.90624,40.6896
45,1,41191579,Brooklyn,Private room,4,0.44,0,-73.93899,40.66945
150,3,40935862,Manhattan,Entire home/apt,6,0.22,90,-73.98371,40.72105
275,2,13848780,Manhattan,Entire home/apt,15,3.17,207,-73.9977,40.71363
100,5,7976263,Manhattan,Private room,3,0.11,0,-73.9922,40.74431
35,1,94100043,Manhattan,Shared room,118,4.21,0,-73.95428,40.76675
35,1,94100043,Manhattan,Shared room,115,4.06,0,-73.95419,40.76731
130,2,119027851,Bronx,Entire home/apt,62,2.19,36,-73.90991,40.81632
150,5,119029523,Brooklyn,Entire home/apt,4,1.9,312,-74.02942,40.62067
73,1,12302104,Manhattan,Private room,116,4.07,238,-73.98109,40.72208
160,2,15266675,Brooklyn,Entire home/apt,9,0.33,0,-73.94556,40.71786
54,1,28786801,Brooklyn,Private room,1,0.04,0,-73.92796,40.70288
75,1,118870308,Manhattan,Private room,2,0.07,0,-73.97669,40.7464
380,3,7427325,Manhattan,Entire home/apt,1,0.04,0,-73.99322,40.76407
115,2,117035626,Brooklyn,Entire home/apt,97,3.68,0,-73.97993,40.67573
100,3,1197823,Brooklyn,Private room,12,0.43,0,-73.94609,40.70887
80,1,118270996,Manhattan,Private room,3,0.11,0,-73.93931,40.84806
109,3,119125703,Brooklyn,Entire home/apt,73,2.64,37,-73.96495,40.70983
180,1,76840423,Staten Island,Entire home/apt,136,4.81,136,-74.16966,40.53871
600,6,5817532,Brooklyn,Entire home/apt,7,0.36,42,-73.97796,40.68326
160,3,33955029,Manhattan,Private room,15,0.54,0,-73.98982,40.72492
90,7,3650456,Manhattan,Private room,12,0.42,0,-74.00403,40.74899
63,7,5524401,Manhattan,Private room,21,0.75,0,-73.95254,40.82288
126,1,1659170,Brooklyn,Entire home/apt,6,0.22,0,-73.943,40.71315
195,2,43685722,Manhattan,Entire home/apt,16,0.59,0,-73.97402,40.78873
45,1,10475653,Brooklyn,Private room,108,3.8,243,-73.97482,40.64958
47,1,119173203,Brooklyn,Private room,17,0.97,0,-73.91587,40.70537
200,7,119190733,Brooklyn,Entire home/apt,1,0.04,0,-73.99944,40.68196
55,1,14759473,Brooklyn,Private room,25,0.88,0,-73.94327,40.7002
109,3,19177308,Brooklyn,Entire home/apt,72,2.55,140,-73.90599,40.68956
149,3,1420715,Brooklyn,Entire home/apt,70,2.51,170,-73.91835,40.6898
220,4,6335895,Manhattan,Entire home/apt,16,0.65,14,-73.98405,40.71862
75,2,1794149,Manhattan,Private room,3,0.11,0,-74.00445,40.70682
65,3,331658,Queens,Entire home/apt,19,0.7,104,-73.89362,40.69643
90,3,74179880,Brooklyn,Entire home/apt,68,2.51,343,-73.88932,40.67549
79,3,105394139,Bronx,Private room,115,4.1,71,-73.89386,40.87094
190,1,117263759,Manhattan,Entire home/apt,132,5.17,252,-73.99854,40.75046
80,3,51752603,Manhattan,Private room,1,0.04,0,-73.99831,40.73104
175,1,119466544,Brooklyn,Entire home/apt,2,0.07,0,-73.98465,40.66317
65,1,55125246,Queens,Private room,347,13.48,159,-73.79007,40.68638
63,3,64610450,Manhattan,Private room,10,0.36,0,-73.99076,40.71569
99,3,35529867,Manhattan,Private room,9,0.42,0,-73.95034,40.80339
250,2,86602555,Manhattan,Entire home/apt,24,0.9,42,-73.99552,40.74314
90,2,99245631,Manhattan,Private room,3,0.11,0,-73.95402,40.77186
120,1,119523037,Brooklyn,Entire home/apt,119,4.2,85,-73.96185,40.582
39,2,119548006,Queens,Entire home/apt,113,4.04,3,-73.79322,40.73318
160,1,100106209,Brooklyn,Private room,45,1.62,303,-73.96234,40.66042
175,2,5925984,Manhattan,Private room,60,2.3,357,-73.9841,40.74685
25,1,29893675,Manhattan,Shared room,9,0.32,0,-73.9385,40.82432
152,2,54861276,Brooklyn,Entire home/apt,12,0.5,0,-73.99707,40.69257
45,7,119634559,Brooklyn,Private room,11,0.4,0,-73.95699,40.66507
59,5,119155499,Brooklyn,Private room,26,0.93,325,-73.92292,40.69369
70,3,90731801,Manhattan,Private room,3,0.11,0,-73.98118,40.72833
57,5,119155499,Brooklyn,Private room,23,0.84,337,-73.92469,40.69391
200,2,119669258,Brooklyn,Entire home/apt,77,2.97,88,-73.94098,40.68932
45,1,119592255,Queens,Private room,336,11.91,345,-73.78354,40.68073
61,5,119155499,Brooklyn,Private room,32,1.14,350,-73.92258,40.69516
55,1,59262205,Brooklyn,Private room,102,3.66,121,-73.90857,40.67989
74,1,1522383,Brooklyn,Private room,4,0.15,0,-73.97248,40.68006
100,1,13492085,Manhattan,Private room,1,0.04,0,-73.99229,40.74525
178,1,119706589,Manhattan,Entire home/apt,146,5.28,212,-73.99658,40.71463
80,1,55125246,Queens,Private room,129,5.19,180,-73.78843,40.68787
158,3,119779683,Manhattan,Entire home/apt,61,2.21,62,-73.94216,40.80859
88,4,10015020,Brooklyn,Entire home/apt,66,2.35,0,-73.93551,40.66391
95,1,95921812,Brooklyn,Entire home/apt,3,0.11,0,-73.98976,40.67873
225,3,88326259,Manhattan,Entire home/apt,62,2.27,234,-73.94827,40.78172
240,2,19289048,Brooklyn,Entire home/apt,15,0.62,66,-73.97902,40.68773
110,3,100656374,Queens,Entire home/apt,68,2.47,299,-73.91783,40.78304
225,3,92294213,Manhattan,Entire home/apt,12,0.43,0,-74.00001,40.73414
140,3,7824337,Brooklyn,Entire home/apt,26,1.09,161,-73.96193,40.65218
100,1,8314232,Brooklyn,Entire home/apt,38,1.34,0,-73.95595,40.65802
39,2,79882333,Brooklyn,Private room,2,0.07,0,-73.93722,40.68119
110,3,54637605,Queens,Entire home/apt,10,0.37,16,-73.89768,40.702
45,2,44582082,Queens,Private room,9,0.32,0,-73.90077,40.70013
450,1,114736959,Brooklyn,Entire home/apt,5,0.42,364,-73.98553,40.57577
99,2,114736959,Brooklyn,Entire home/apt,68,2.51,125,-73.98576,40.57582
169,3,9132087,Manhattan,Entire home/apt,22,0.81,0,-73.99979,40.72956
130,1,119930068,Manhattan,Entire home/apt,4,0.14,0,-73.9848,40.76699
255,3,99242527,Manhattan,Entire home/apt,90,3.21,194,-73.98573,40.74074
70,1,119941037,Brooklyn,Private room,3,0.11,0,-73.99438,40.68934
219,4,119959551,Manhattan,Entire home/apt,5,0.18,0,-73.99111,40.73756
60,1,119967955,Brooklyn,Private room,86,3.14,117,-73.98155,40.66713
60,1,44709817,Brooklyn,Private room,3,0.16,0,-73.94589,40.68187
122,6,836353,Manhattan,Entire home/apt,22,0.87,15,-73.98598,40.72588
44,3,103361884,Brooklyn,Private room,25,1.78,3,-73.9616,40.6514
125,2,120082555,Queens,Entire home/apt,67,2.58,278,-73.86043,40.72999
55,1,9683962,Queens,Private room,9,0.91,0,-73.92679,40.76987
47,4,23192585,Brooklyn,Private room,36,1.28,0,-73.91222,40.68335
80,1,38593087,Brooklyn,Private room,58,2.08,120,-73.9671,40.7087
65,7,116746802,Queens,Private room,40,1.51,148,-73.75349,40.75047
75,5,105372357,Queens,Private room,17,0.61,112,-73.94904,40.74117
45,2,13416818,Brooklyn,Private room,16,0.57,0,-73.95629,40.67964
199,2,13860679,Manhattan,Entire home/apt,49,1.81,147,-73.92363,40.86461
55,1,119987770,Queens,Private room,239,8.58,361,-73.87938,40.76245
50,1,18660750,Queens,Private room,76,2.84,324,-73.77373,40.5938
125,1,120245256,Manhattan,Private room,4,0.14,0,-73.96117,40.79712
2250,2,120250860,Manhattan,Entire home/apt,21,0.74,343,-74.00223,40.72318
32,5,8784337,Brooklyn,Private room,3,0.11,0,-73.91006,40.6937
88,7,42727726,Brooklyn,Private room,15,0.55,0,-73.96284,40.71284
215,3,43907907,Manhattan,Entire home/apt,38,1.4,31,-73.97634,40.79563
134,1,110081618,Manhattan,Entire home/apt,81,2.96,0,-73.98945,40.76125
125,2,112814443,Brooklyn,Entire home/apt,104,3.69,268,-73.94618,40.68221
60,4,18217011,Manhattan,Private room,95,3.65,323,-73.91577,40.86857
56,7,2263722,Brooklyn,Private room,12,0.44,0,-73.96108,40.64945
85,1,93148942,Brooklyn,Private room,19,0.72,0,-73.92718,40.69872
100,2,107947878,Brooklyn,Entire home/apt,50,3.12,235,-73.90822,40.6781
150,4,120393659,Manhattan,Entire home/apt,22,0.85,238,-73.94747,40.81315
122,4,3811546,Brooklyn,Entire home/apt,59,2.11,217,-73.95404,40.69076
45,2,119548006,Queens,Entire home/apt,142,5.03,2,-73.79366,40.73275
150,7,22019825,Brooklyn,Entire home/apt,2,0.08,0,-73.95707,40.71889
160,2,60244293,Brooklyn,Entire home/apt,45,1.61,0,-73.92662,40.68445
140,7,9028424,Brooklyn,Entire home/apt,1,0.05,8,-73.99371,40.69551
210,3,11392003,Brooklyn,Entire home/apt,76,2.8,9,-73.93103,40.69709
180,3,97266110,Manhattan,Entire home/apt,2,0.07,365,-73.99465,40.73523
80,1,117195769,Queens,Private room,161,5.74,365,-73.90918,40.76505
79,2,54677014,Manhattan,Private room,72,2.59,160,-73.9517,40.82279
180,3,1721381,Brooklyn,Entire home/apt,2,0.07,0,-73.97778,40.68233
190,7,21725994,Brooklyn,Entire home/apt,9,0.36,82,-73.95831,40.65598
139,1,19884477,Manhattan,Entire home/apt,77,2.79,0,-73.95786,40.80935
163,5,25054395,Brooklyn,Entire home/apt,12,0.43,192,-73.98707,40.66929
365,6,119829743,Manhattan,Entire home/apt,7,0.26,0,-74.0004,40.74054
200,5,120456470,Queens,Entire home/apt,42,1.55,77,-73.90926,40.77411
84,4,6274742,Brooklyn,Entire home/apt,8,1.1,0,-73.95849,40.69197
58,1,79105834,Queens,Private room,104,3.74,300,-73.93324,40.75386
42,2,58953152,Brooklyn,Private room,12,1.26,0,-73.91316,40.69927
90,3,64401976,Brooklyn,Entire home/apt,76,2.75,248,-73.98731,40.66175
75,4,3249903,Brooklyn,Private room,2,0.32,188,-73.95698,40.63637
86,2,27378293,Manhattan,Private room,3,0.11,342,-73.94854,40.82837
251,1,6198824,Manhattan,Entire home/apt,12,0.43,0,-74.01022,40.7192
85,3,50755667,Brooklyn,Entire home/apt,6,0.23,98,-73.9865,40.66865
285,4,14768609,Brooklyn,Entire home/apt,19,0.68,15,-73.97112,40.69677
325,2,120570941,Manhattan,Entire home/apt,5,0.18,0,-73.98211,40.74817
220,2,120577730,Manhattan,Entire home/apt,9,0.33,47,-74.0131,40.70833
58,1,79105834,Queens,Private room,74,2.66,281,-73.934,40.75551
58,1,79105834,Queens,Private room,86,3.09,301,-73.93405,40.75603
50,3,10714931,Brooklyn,Private room,16,0.62,37,-73.95249,40.67268
145,3,11524572,Brooklyn,Entire home/apt,56,2.01,18,-73.96181,40.71233
126,1,10661558,Manhattan,Private room,120,4.28,148,-73.94897,40.77546
230,4,26177358,Manhattan,Entire home/apt,34,1.33,4,-73.95919,40.7683
129,1,10661558,Manhattan,Private room,117,4.2,155,-73.94994,40.77349
119,1,10661558,Manhattan,Private room,120,4.34,147,-73.94803,40.77571
50,1,119592255,Queens,Private room,173,6.15,365,-73.78196,40.6809
100,7,18481424,Brooklyn,Entire home/apt,3,0.11,0,-73.94483,40.68968
65,1,28573,Brooklyn,Private room,140,5.0,144,-73.9135,40.6778
50,4,43098504,Manhattan,Private room,9,0.33,83,-73.92903,40.85022
65,1,73756811,Brooklyn,Private room,51,1.83,0,-73.94421,40.67247
200,5,40031815,Manhattan,Entire home/apt,2,0.07,0,-73.98102,40.72864
150,2,7475363,Manhattan,Private room,61,2.85,287,-73.95443,40.76578
50,1,53972872,Brooklyn,Private room,6,0.21,0,-73.94094,40.67186
90,2,120761466,Brooklyn,Private room,45,1.64,363,-73.95804,40.64765
50,4,84548731,Brooklyn,Private room,6,0.22,6,-73.96161,40.65531
122,1,41398005,Staten Island,Entire home/apt,52,2.0,219,-74.06914,40.59347
225,2,7854459,Brooklyn,Entire home/apt,1,0.07,88,-73.98568,40.70208
51,2,120767920,Queens,Private room,129,4.63,355,-73.81268,40.75708
90,1,4933848,Brooklyn,Entire home/apt,4,0.14,0,-73.92588,40.69554
79,1,89197711,Brooklyn,Private room,2,0.08,0,-73.99341,40.60044
275,2,29055402,Brooklyn,Entire home/apt,66,2.42,23,-73.93509,40.68567
100,3,95306427,Manhattan,Private room,26,0.94,0,-73.98249,40.72766
199,2,62641345,Manhattan,Entire home/apt,83,3.01,37,-73.97161,40.7975
75,1,4135793,Manhattan,Private room,8,0.28,0,-73.99622,40.72263
145,7,120890372,Brooklyn,Entire home/apt,25,0.95,271,-73.90755,40.695
161,2,101435219,Brooklyn,Entire home/apt,45,1.65,270,-73.92392,40.68607
45,2,13416818,Brooklyn,Private room,14,0.51,0,-73.95726,40.68116
95,7,9263625,Brooklyn,Entire home/apt,22,0.78,13,-73.96487,40.67774
60,2,120906593,Queens,Private room,40,1.46,67,-73.92341,40.76121
180,3,120725189,Brooklyn,Entire home/apt,46,1.68,334,-74.01599,40.60353
150,8,25651976,Manhattan,Entire home/apt,8,0.3,11,-73.99345,40.7606
49,2,4204783,Staten Island,Private room,45,1.62,276,-74.12278,40.63116
49,2,4204783,Staten Island,Private room,32,1.14,315,-74.12393,40.63149
249,3,9215977,Manhattan,Entire home/apt,20,0.84,63,-73.98188,40.77617
70,3,43045034,Brooklyn,Private room,27,1.81,0,-73.93839,40.6966
60,4,120989542,Brooklyn,Private room,3,0.12,0,-73.95212,40.70626
49,3,116746802,Queens,Private room,29,1.07,96,-73.75654,40.74924
22,1,6166708,Queens,Private room,59,2.1,0,-73.73425,40.65252
50,1,119523037,Brooklyn,Shared room,1,0.05,1,-73.9616,40.58017
105,5,3435092,Manhattan,Entire home/apt,117,4.29,187,-73.94838,40.7823
89,3,14746465,Manhattan,Private room,49,1.76,157,-73.94488,40.81184
115,4,119029523,Brooklyn,Entire home/apt,3,0.48,295,-74.02863,40.62241
65,2,16721721,Manhattan,Private room,18,0.64,0,-73.9508,40.8153
65,1,25196982,Queens,Private room,11,3.24,9,-73.91702,40.76924
99,3,13860679,Manhattan,Private room,4,0.15,179,-73.92232,40.86348
83,1,611109,Brooklyn,Private room,46,1.69,192,-73.96603,40.70849
45,1,121109701,Brooklyn,Private room,98,3.53,44,-73.94635,40.70961
55,1,119987770,Queens,Private room,296,10.6,322,-73.87943,40.76075
100,3,19222653,Brooklyn,Entire home/apt,25,0.96,353,-74.02552,40.63431
89,2,20926711,Manhattan,Private room,2,0.07,113,-73.99398,40.74864
37,2,65068375,Brooklyn,Private room,1,0.04,0,-73.92928,40.70216
60,1,121141615,Queens,Private room,1,0.05,0,-73.91742,40.70886
38,1,26432133,Queens,Shared room,224,7.96,80,-73.87155,40.76389
800,1,7050126,Manhattan,Entire home/apt,19,0.69,0,-73.97841,40.76305
325,6,121185129,Manhattan,Entire home/apt,11,0.41,177,-73.98482,40.7345
89,1,88043058,Brooklyn,Private room,76,2.77,358,-73.95498,40.6899
68,1,32012247,Manhattan,Shared room,5,0.18,0,-73.98941,40.72194
700,6,3726131,Manhattan,Entire home/apt,2,0.09,72,-73.94342,40.80766
210,2,17041154,Brooklyn,Entire home/apt,35,1.56,170,-73.94756,40.70987
103,2,114477998,Manhattan,Private room,137,5.12,208,-73.94562,40.79274
90,2,114477998,Manhattan,Private room,110,4.04,237,-73.94664,40.79142
227,5,120381434,Manhattan,Entire home/apt,6,0.95,0,-73.98568,40.76722
100,2,121244117,Brooklyn,Entire home/apt,1,0.04,0,-73.95158,40.71869
75,4,1715301,Staten Island,Entire home/apt,117,4.31,173,-74.07826,40.63568
97,3,120951063,Manhattan,Entire home/apt,4,0.14,0,-73.97664,40.78549
50,7,116746802,Queens,Private room,35,1.29,145,-73.75316,40.75092
60,7,116746802,Queens,Private room,30,1.1,169,-73.75269,40.75136
50,7,46504226,Brooklyn,Private room,1,0.26,157,-73.95464,40.73018
229,1,23234988,Queens,Entire home/apt,22,0.8,265,-73.80568,40.74923
150,2,4223227,Manhattan,Entire home/apt,18,0.87,0,-73.99172,40.7203
50,1,9864136,Brooklyn,Private room,3,0.13,342,-73.91465,40.68643
95,4,48331309,Staten Island,Entire home/apt,54,2.06,0,-74.08443,40.63101
62,3,121352443,Manhattan,Private room,3,0.11,0,-73.95435,40.78866
115,1,45006492,Manhattan,Entire home/apt,161,5.78,156,-73.9415,40.80617
55,1,29546670,Queens,Private room,41,2.18,5,-73.90991,40.70336
90,6,20378750,Brooklyn,Entire home/apt,8,0.35,8,-73.94071,40.67438
30,1,121359320,Manhattan,Private room,7,0.25,0,-73.94142,40.83046
71,1,121130063,Brooklyn,Private room,73,2.61,364,-73.92757,40.70422
70,1,121130063,Brooklyn,Private room,59,2.11,362,-73.9271,40.70276
115,1,45006492,Manhattan,Entire home/apt,134,4.81,1,-73.94047,40.80623
65,1,121391142,Queens,Private room,325,11.72,0,-73.76333,40.666
120,1,10910171,Queens,Entire home/apt,113,4.07,133,-73.81736,40.58493
100,5,120567010,Brooklyn,Private room,2,0.07,0,-73.9657,40.71168
59,1,43052484,Brooklyn,Private room,181,6.65,34,-73.93502,40.6921
65,1,121391142,Queens,Private room,368,13.24,0,-73.76367,40.66535
89,5,18140569,Manhattan,Private room,55,2.02,0,-73.96623,40.80171
80,1,55125246,Queens,Private room,177,7.0,180,-73.78747,40.68615
127,3,945880,Manhattan,Entire home/apt,1,0.04,0,-73.9941,40.76428
170,2,116754031,Brooklyn,Entire home/apt,3,1.14,180,-73.92724,40.63159
120,6,49651890,Manhattan,Private room,47,2.54,40,-73.99664,40.72196
44,3,5121858,Brooklyn,Private room,31,1.11,365,-73.91237,40.69708
71,7,57643057,Queens,Private room,102,3.66,173,-73.94531,40.7483
150,2,16302498,Brooklyn,Private room,61,2.36,117,-73.99249,40.69253
53,2,73610315,Queens,Private room,14,0.55,0,-73.92304,40.76529
100,1,106046570,Brooklyn,Private room,2,0.09,269,-73.91266,40.69491
175,7,3803423,Brooklyn,Entire home/apt,5,0.18,0,-73.9698,40.67841
170,3,121574038,Manhattan,Entire home/apt,8,0.36,111,-73.98039,40.72107
51,1,100812175,Queens,Private room,108,3.91,306,-73.87644,40.75125
95,1,70543663,Manhattan,Entire home/apt,89,3.72,0,-73.94928,40.76999
94,2,29952340,Brooklyn,Entire home/apt,51,1.87,74,-73.9267,40.70432
69,1,121612198,Brooklyn,Private room,20,0.78,305,-73.91266,40.6427
105,2,85218001,Manhattan,Private room,8,0.3,0,-73.95618,40.77666
79,2,1872051,Manhattan,Entire home/apt,1,0.04,0,-73.98125,40.72856
62,3,76534284,Manhattan,Private room,21,0.77,0,-73.93808,40.79295
110,7,96735804,Manhattan,Entire home/apt,32,1.17,272,-74.00941,40.70552
185,4,54850437,Manhattan,Entire home/apt,22,0.81,22,-74.00666,40.73581
177,2,6430476,Manhattan,Entire home/apt,130,4.8,267,-73.93815,40.80726
110,2,15400695,Brooklyn,Entire home/apt,4,0.3,0,-73.94917,40.67541
80,3,95785961,Manhattan,Private room,85,3.06,28,-73.95299,40.78311
53,5,121802962,Queens,Private room,47,1.76,5,-73.92731,40.77411
130,4,102763353,Manhattan,Entire home/apt,5,0.19,0,-73.98405,40.74397
79,4,30381715,Manhattan,Private room,1,0.04,0,-73.98657,40.72552
107,2,48243500,Brooklyn,Entire home/apt,5,0.18,0,-73.96565,40.69422
116,1,5626253,Brooklyn,Entire home/apt,9,0.32,0,-73.94187,40.7233
47,3,105018962,Brooklyn,Private room,5,0.2,0,-73.94825,40.69461
100,2,23089531,Manhattan,Private room,66,2.39,27,-73.98983,40.72771
75,3,74179880,Brooklyn,Private room,71,2.61,360,-73.88989,40.6754
160,5,81141009,Brooklyn,Entire home/apt,10,0.37,0,-73.94562,40.71666
275,4,22659263,Brooklyn,Entire home/apt,6,0.26,96,-73.94888,40.67091
22,3,11136995,Brooklyn,Private room,2,0.08,0,-73.96625,40.64807
60,1,119523037,Brooklyn,Private room,2,0.07,1,-73.9602,40.58186
70,4,46506241,Manhattan,Entire home/apt,9,0.44,0,-73.9395,40.81213
100,3,119466544,Brooklyn,Private room,6,0.23,179,-73.98395,40.66424
64,2,122026078,Manhattan,Private room,8,0.29,98,-73.9525,40.81703
47,3,122028274,Manhattan,Private room,4,0.16,0,-73.93809,40.84545
250,2,122032246,Manhattan,Entire home/apt,2,0.07,0,-73.99936,40.74107
99,3,122044895,Bronx,Entire home/apt,116,4.35,86,-73.89998,40.8781
88,7,68228552,Brooklyn,Private room,6,0.33,82,-73.95249,40.68309
250,3,112335936,Manhattan,Private room,11,0.42,17,-73.98252,40.77048
250,2,23089531,Manhattan,Entire home/apt,8,0.32,264,-73.98789,40.72571
150,3,101127101,Brooklyn,Entire home/apt,26,0.95,0,-73.99691,40.69564
484,2,22456949,Manhattan,Entire home/apt,107,3.95,46,-73.98916,40.76616
50,1,122079426,Brooklyn,Private room,19,0.71,0,-73.98529,40.6632
141,8,121620125,Manhattan,Entire home/apt,12,0.44,0,-73.96959,40.75794
199,2,31451454,Manhattan,Entire home/apt,70,2.65,263,-73.9831,40.76352
140,2,9871522,Manhattan,Entire home/apt,2,0.14,0,-73.96217,40.81473
79,2,122118705,Manhattan,Private room,36,3.17,218,-73.93751,40.8217
142,2,12117418,Brooklyn,Entire home/apt,3,0.11,0,-73.96961,40.69851
80,1,57651976,Brooklyn,Private room,3,0.11,0,-73.9522,40.68656
47,2,48106825,Bronx,Private room,40,1.58,339,-73.8485,40.86437
149,3,53978622,Manhattan,Entire home/apt,80,2.92,268,-73.94056,40.81217
300,5,2065971,Brooklyn,Entire home/apt,3,0.12,0,-73.96305,40.67933
159,2,25502436,Brooklyn,Private room,5,0.19,363,-73.99329,40.6961
60,3,611137,Brooklyn,Private room,9,0.34,6,-73.96771,40.68352
50,3,7573472,Brooklyn,Private room,2,0.07,0,-73.93115,40.70219
220,2,10914834,Manhattan,Entire home/apt,108,3.92,225,-74.00715,40.70464
99,1,47591528,Brooklyn,Private room,13,0.52,82,-73.94127,40.59211
120,3,451032,Brooklyn,Entire home/apt,8,1.28,3,-73.94686,40.72428
